,uuid,timestamp,gps_lat,gps_lon,gps_alt,file_size,width,height,s3_path,url
284810,146ed7783f1d370bdd0ab77a4870d60fc69e445e,2017-09-10 09:28:46,29.80841,-95.09318499999999,279.0,13751548.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613829/DSC_9948_59e1894b-861c-4a71-a78a-0dcdb3b0742d.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613829/DSC_9948_59e1894b-861c-4a71-a78a-0dcdb3b0742d.jpg
284896,66333e9351ae1b9f0e10114c45c267a353a38688,2017-09-10 13:27:25,29.979741666666698,-95.65522,310.0,12719317.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613823/DSC_0628_dbc06b87-4926-431d-9d7b-8466f1b43f24.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613823/DSC_0628_dbc06b87-4926-431d-9d7b-8466f1b43f24.jpg
284975,b8918ce5be4808082a7c2ff86a00efb725cb0f1c,2017-09-20 11:24:01,28.614936666666697,-81.4303516666667,372.0,8002821.0,4928.0,3264.0,s3://ladi/Images/FEMA_CAP/9074/613910/DSC_5434_8b715835-312b-499a-b330-462f88665fd4.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613910/DSC_5434_8b715835-312b-499a-b330-462f88665fd4.jpg
286904,aba24904db9f7d4a36a4a7eab61b0184362f7663,2017-09-07 12:35:23,30.004611666666698,-95.14979833333331,303.0,14421381.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613946/DSC_6340_cabf6be6-ec6f-4c03-a5ba-f6424be919bd.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613946/DSC_6340_cabf6be6-ec6f-4c03-a5ba-f6424be919bd.jpg
287162,803eba372044dc5a83c9eab60cd4d9a1611cb79a,2017-09-20 11:39:29,28.00402,-82.2806133333333,321.0,6425018.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9074/613911/DSC_2647_6fc49d6e-1ec4-45bd-9d29-c5f623d7af46.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613911/DSC_2647_6fc49d6e-1ec4-45bd-9d29-c5f623d7af46.jpg
287166,07572b18a1e6ccf9b337ac8f37966e58e411ec8d,2017-09-20 11:40:08,28.0031933333333,-82.2620616666667,322.0,5839717.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9074/613911/DSC_2651_bb64c00b-f124-4e7d-9928-297f512de7c0.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613911/DSC_2651_bb64c00b-f124-4e7d-9928-297f512de7c0.jpg
287984,d1cc09a3700bbbbd063f997a0d69afb4d55430af,2017-09-08 11:19:46,30.0494083333333,-94.903875,6.0,8698145.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9073/613891/DSC_3913_7cd48782-d9a1-48b7-ad71-4c7a443f95ed.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613891/DSC_3913_7cd48782-d9a1-48b7-ad71-4c7a443f95ed.jpg
288678,c13dd6dc5ec4c7349b9563e5a5cd585c7772112a,2017-09-20 14:38:43,27.083009999999998,-80.116775,516.0,10031838.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9074/613925/DSC_2119_0cc4f271-a8e7-48f3-a3e5-b3a1eb091f62.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613925/DSC_2119_0cc4f271-a8e7-48f3-a3e5-b3a1eb091f62.jpg
289007,e8c70049ac8decbee1ee3310af0f7e4f9a3e8ec5,2017-09-20 14:56:19,27.0333916666667,-80.11384833333331,502.0,10265231.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9074/613925/DSC_2237_8e9c505c-a2ea-4d8c-9473-01a43f531a62.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613925/DSC_2237_8e9c505c-a2ea-4d8c-9473-01a43f531a62.jpg
289062,cb8c02f3e97d9f21688a0c1eebf4f493a01c9a59,2017-09-01 21:46:19,30.5108416666667,-93.7145883333333,313.0,9890924.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613547/DSC_3231_a397f781-804f-49f1-a954-1c6884d1f094.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613547/DSC_3231_a397f781-804f-49f1-a954-1c6884d1f094.jpg
289448,5541f3a4b9fc9f868b70783e84cf903ec5a764fd,2017-09-07 12:13:47,29.596403333333303,-94.251635,736.0,7265991.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9073/613947/DSC_4882_ed4a34f5-6301-48af-b592-97e17f634c35.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613947/DSC_4882_ed4a34f5-6301-48af-b592-97e17f634c35.jpg
289561,693264ec261c065bf7d6d2548a0a96a01660433a,2017-09-01 21:47:42,30.497751666666698,-93.7205283333333,292.0,10682450.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613547/DSC_3270_98eb7d0e-c5b0-40ff-8d93-eb7fd08abfd7.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613547/DSC_3270_98eb7d0e-c5b0-40ff-8d93-eb7fd08abfd7.jpg
291635,35e9fbfc72749a1063e20bcef4b46602adb80a07,2017-09-08 14:06:41,29.0129883333333,-96.0162433333333,312.0,15048054.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613884/DSC_8088_0e9bef6a-bd04-463d-a8d0-7e8e95c56e09.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613884/DSC_8088_0e9bef6a-bd04-463d-a8d0-7e8e95c56e09.jpg
292530,2b19f171c044f17f91d4280443e24b827525023e,2017-09-01 21:49:05,30.462925,-93.7126866666667,298.0,9635255.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613547/DSC_3389_7f29f60a-4f18-4150-8df1-a1ccb082a073.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613547/DSC_3389_7f29f60a-4f18-4150-8df1-a1ccb082a073.jpg
293346,181efa6c86984647b705e5b31f6ba2899a00d51d,2019-07-14 17:00:19,29.911378333333303,-90.0905416666667,309.0,5996047.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9150/616073/DSC_3859_e3922483-90a8-405b-aeb1-3de83d2c6f1b.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9150/616073/DSC_3859_e3922483-90a8-405b-aeb1-3de83d2c6f1b.jpg
293673,a2f8b4dfd9c0bc7aea50c5fcc42ccd101a88576f,2017-09-08 14:17:43,28.737955,-95.9932483333333,296.0,14496352.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613884/DSC_8229_049e4a1e-dd75-4854-991d-4c5a80b98617.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613884/DSC_8229_049e4a1e-dd75-4854-991d-4c5a80b98617.jpg
294737,0786cc85b812282f6ae629521504ea9c108bee3a,2017-09-10 10:57:39,29.960875,-95.675765,305.0,9743343.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613823/DSC_9682_56b1f823-cb6e-4aa5-bafe-1d1cc7a09202.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613823/DSC_9682_56b1f823-cb6e-4aa5-bafe-1d1cc7a09202.jpg
295171,a558b25c1c61c68ed232591100035ebc97627ff5,2017-09-10 13:51:42,29.956021666666697,-95.6373333333333,291.0,13479229.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613823/DSC_1271_feccee73-8e8a-4760-a06c-55bc2dc05df6.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613823/DSC_1271_feccee73-8e8a-4760-a06c-55bc2dc05df6.jpg
295369,d53100213dbd5bae2376eea0626fec457b81aa9f,2019-07-16 12:27:09,29.1953883333333,-90.0353683333333,340.0,7239111.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9150/616087/DSC_4197_2db821a7-166c-4eaa-a0d4-c308f6c20011.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9150/616087/DSC_4197_2db821a7-166c-4eaa-a0d4-c308f6c20011.jpg
295854,fc15952a0744612e47439b7b54c1a540f3afea3e,2017-09-08 14:29:29,28.764383333333303,-95.9950916666667,330.0,12031975.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613884/DSC_8409_45bf54bf-e05e-40d1-b972-847149fb5294.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613884/DSC_8409_45bf54bf-e05e-40d1-b972-847149fb5294.jpg
295870,79c70365ed097d25dc92fa61ac4915b9b7be77b3,2017-09-08 14:30:15,28.782529999999998,-95.9863733333333,318.0,13409426.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613884/DSC_8425_37c375be-195e-470d-b675-c6a8b84fd3fe.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613884/DSC_8425_37c375be-195e-470d-b675-c6a8b84fd3fe.jpg
296742,3b3149169ffa84ed51f66db349e3b657bf81b88e,2017-09-07 14:31:19,28.8351583333333,-97.03744499999999,346.0,8724409.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9073/613948/DSC_2977_36b8b94d-c191-4610-ac2c-6aff044ed251.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613948/DSC_2977_36b8b94d-c191-4610-ac2c-6aff044ed251.jpg
297642,df6be0d7e1ec73164508f3a7e958dad52672a07d,2017-09-01 21:54:47,30.429688333333303,-93.6989416666667,277.0,10204470.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613547/DSC_3530_b86fd0ed-5f32-47e0-8a09-1a834456deaf.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613547/DSC_3530_b86fd0ed-5f32-47e0-8a09-1a834456deaf.jpg
298509,dadbe362d595e89d7e28946da07841f1c7d56e64,2017-09-01 23:17:14,30.241635,-93.86715,368.0,8558905.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613550/DSC_1397_3442f83a-9a2e-4e2a-996c-e9e21e876a62.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613550/DSC_1397_3442f83a-9a2e-4e2a-996c-e9e21e876a62.jpg
298525,e083929a5f7f8873cddc7c86c7e400df33d22778,2016-10-10 12:35:14,30.8655933333333,-81.5995966666667,474.0,6184463.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/3045/291582/DSC_2899_97180a4a-98f0-4204-aba7-5f6e7f0b0622.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3045/291582/DSC_2899_97180a4a-98f0-4204-aba7-5f6e7f0b0622.jpg
298693,41de53ce5897b7c7f0e43c7bfc85ebfe44944f2f,2017-09-08 09:10:51,29.756915000000003,-95.3558116666667,689.0,4006891.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9073/613900/DSC_5742_1ad8d2af-180f-488c-8e79-d17e95608661.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613900/DSC_5742_1ad8d2af-180f-488c-8e79-d17e95608661.jpg
300103,4831ab8bb59c0156df6987892c8629492771b263,2016-10-10 13:26:22,30.9320633333333,-81.6662666666667,492.0,6174705.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/3045/291582/DSC_3339_1117e49e-0cc5-4573-8116-e75dd7a54ab3.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3045/291582/DSC_3339_1117e49e-0cc5-4573-8116-e75dd7a54ab3.jpg
300224,7dbc0c3330e2b04223bfdb312f1c8fd344c91cf0,2016-10-10 13:27:27,30.932798333333302,-81.638995,504.0,6293648.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/3045/291582/DSC_3352_150e6860-578e-4f29-9754-8097bc264f58.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3045/291582/DSC_3352_150e6860-578e-4f29-9754-8097bc264f58.jpg
300256,2ea68f8059d5d7c572f957acace69323ab2423aa,2017-09-01 16:46:43,30.13478,-94.0169816666667,281.0,11790292.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613551/DSC_0112_ca1582ce-aa8a-437f-9a30-5b7d3b4095d1.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613551/DSC_0112_ca1582ce-aa8a-437f-9a30-5b7d3b4095d1.jpg
300598,450a60fa9777c2888bcf2a47bee0875574fe586a,2017-09-01 16:54:02,30.13082,-94.18411,294.0,12312895.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613551/DSC_0184_8cc4e5da-bcd4-4302-8f17-c9bb20124a69.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613551/DSC_0184_8cc4e5da-bcd4-4302-8f17-c9bb20124a69.jpg
301730,21a35fa1b5b15b7f45e7101d9fa63b88987883b7,2017-09-15 10:33:20,18.439165,-65.8540216666667,218.0,13030217.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9074/613741/DSC_4798_272e762c-54cd-4296-848b-3c08e7d234a6.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613741/DSC_4798_272e762c-54cd-4296-848b-3c08e7d234a6.jpg
303438,01270266a177be270b71738155056ecbfa0b0794,2017-09-01 17:22:27,30.121516666666697,-94.1412716666667,287.0,10651161.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613551/DSC_0677_db82078d-60d1-4c28-a029-612da3ad2097.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613551/DSC_0677_db82078d-60d1-4c28-a029-612da3ad2097.jpg
304243,f38f019a2ac478feb35cf2007efa789229032a52,2017-09-08 18:55:53,30.103543333333302,-93.84536999999999,328.0,14260807.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613901/DSC_6681_3bac7c43-1eec-4b3d-837c-ae3154fe310b.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613901/DSC_6681_3bac7c43-1eec-4b3d-837c-ae3154fe310b.jpg
304711,cc3dd8aa45b32ad72ea3a7a2f30f00bac0fc28f7,2017-09-08 18:58:26,30.1698433333333,-93.8450366666667,321.0,15755202.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613901/DSC_6767_b6c4c37c-6c3c-4219-b82f-9f6468ece2e7.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613901/DSC_6767_b6c4c37c-6c3c-4219-b82f-9f6468ece2e7.jpg
304845,7dc45e50a5e3274708d1ce8d9e1a93173ad07572,2017-09-15 12:44:40,32.0812366666667,-81.0653933333333,916.0,6278580.0,4288.0,2848.0,s3://ladi/Images/FEMA_CAP/9074/613744/DSC_0066_9967e17d-2022-4381-ae74-80e49983c590.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613744/DSC_0066_9967e17d-2022-4381-ae74-80e49983c590.jpg
305521,634080a02b7dd4b7f7a1c2ea24205ae13f1ccf7d,2017-09-01 17:53:53,30.1044683333333,-94.1123933333333,291.0,11072475.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613551/DSC_1072_5196a78a-1ba8-4498-babf-c03fd623148a.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613551/DSC_1072_5196a78a-1ba8-4498-babf-c03fd623148a.jpg
306156,1d8ee4124a66dd13a62a05436892c90591713384,2017-09-08 19:06:18,30.107181666666698,-93.83553,310.0,13987301.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613901/DSC_6992_f2702aa5-32e8-4522-84c3-cd529e1760ab.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613901/DSC_6992_f2702aa5-32e8-4522-84c3-cd529e1760ab.jpg
306666,715ba3ff5ec604a7224c262811373c817f98edb5,2017-09-08 19:09:26,30.016173333333303,-93.83656500000001,319.0,15599736.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613901/DSC_7097_5c33772f-2522-4d2c-bc90-56edafcfe4ca.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613901/DSC_7097_5c33772f-2522-4d2c-bc90-56edafcfe4ca.jpg
306911,7e5cd83ba6ff542bf76a58feb58a9cf0958e15e5,2017-09-08 14:30:06,29.798545,-95.0821383333333,541.0,7648969.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9073/613892/020_0294_8d80dcd1-3ae0-4157-8f39-2afa349b38be.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613892/020_0294_8d80dcd1-3ae0-4157-8f39-2afa349b38be.jpg
307446,b65ea8df2f88acdaec8c8c43cb61304c199125f9,2017-09-01 18:23:52,30.0877816666667,-94.155835,297.0,9135176.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613551/DSC_1483_cb03f61b-4ccd-45eb-8b5d-88dcc7ebb232.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613551/DSC_1483_cb03f61b-4ccd-45eb-8b5d-88dcc7ebb232.jpg
309940,b0a62b26969dbc11906530039ff9d03717dfc658,2017-09-08 14:10:24,29.910793333333302,-93.9802833333333,330.0,5134023.0,2992.0,2000.0,s3://ladi/Images/FEMA_CAP/9073/613894/DSC_4085_12256c40-c6f2-4b19-a04b-c02152f79386.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613894/DSC_4085_12256c40-c6f2-4b19-a04b-c02152f79386.jpg
309994,ca7e782f29033de854463ba799293513c58f70db,2017-09-08 14:11:49,29.944986666666697,-93.98051,314.0,5654893.0,2992.0,2000.0,s3://ladi/Images/FEMA_CAP/9073/613894/DSC_4112_b97c14c8-8237-49ab-8efa-13cc623e1d19.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613894/DSC_4112_b97c14c8-8237-49ab-8efa-13cc623e1d19.jpg
310082,8c601dd99f43ba7cd661c0a5ed89f2c55e721b12,2017-09-08 14:12:19,29.9570233333333,-93.9804266666667,313.0,5578713.0,2992.0,2000.0,s3://ladi/Images/FEMA_CAP/9073/613894/DSC_4119_4edc3fc9-8099-4950-b033-73c95a213fab.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613894/DSC_4119_4edc3fc9-8099-4950-b033-73c95a213fab.jpg
310322,63914928f7d8939152458ecf56f51a217a25a044,2017-09-08 14:17:24,29.913615000000004,-93.9692366666667,325.0,5372565.0,2992.0,2000.0,s3://ladi/Images/FEMA_CAP/9073/613894/DSC_4199_0a3a336c-5cc8-4de8-b2fe-fb466b6549b1.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613894/DSC_4199_0a3a336c-5cc8-4de8-b2fe-fb466b6549b1.jpg
310556,d0991353f39096bd92f9878d773c4d1b5063a609,2017-09-01 21:17:47,30.624263333333303,-95.0652566666667,429.0,11783247.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613555/DSC_0117_2573c2fd-b546-4027-9345-2a1b31eea035.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613555/DSC_0117_2573c2fd-b546-4027-9345-2a1b31eea035.jpg
310594,0a6ab5a62f2a6474e071385a27b4934a601b2eb0,2017-09-08 19:41:09,30.223205,-93.8065866666667,357.0,14398119.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613901/DSC_7834_68ac925e-5ccf-47ee-b403-fd642adadc95.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613901/DSC_7834_68ac925e-5ccf-47ee-b403-fd642adadc95.jpg
310836,95fa44472c9f5ec6c327fe57bc60fa86eae09c3a,2017-09-01 21:18:57,30.624263333333303,-95.0652566666667,429.0,11703366.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613555/DSC_0155_8527fbb0-4518-4f8a-abe5-444aea21e6b1.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613555/DSC_0155_8527fbb0-4518-4f8a-abe5-444aea21e6b1.jpg
311055,6b494ffc3f7a5c077d8fbb64579d6cc2c51ccd38,2017-09-08 14:27:52,29.912959999999998,-93.95044,294.0,4491640.0,2992.0,2000.0,s3://ladi/Images/FEMA_CAP/9073/613894/DSC_4396_429758f0-74c4-4729-b1b7-219a3eb5ac3e.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613894/DSC_4396_429758f0-74c4-4729-b1b7-219a3eb5ac3e.jpg
312266,c7965906ed2ab525de1e85a980090e0748511b3b,2017-09-10 08:59:17,29.7669316666667,-95.40859,470.0,11914340.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613827/DSC_8768_2e1dd7fd-8191-4602-afcc-6fd1f74c0ba2.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613827/DSC_8768_2e1dd7fd-8191-4602-afcc-6fd1f74c0ba2.jpg
313213,70ab6efa9a5a94b3a4d75a2f7a83c9128548bede,2017-09-08 15:00:35,29.903373333333302,-93.8842516666667,393.0,5125681.0,2992.0,2000.0,s3://ladi/Images/FEMA_CAP/9073/613894/DSC_4961_4743b68c-0ec3-4fb8-97dd-f6616c21fc11.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613894/DSC_4961_4743b68c-0ec3-4fb8-97dd-f6616c21fc11.jpg
314394,23527a43997b2c069ed62cd2e2090369de7b69f0,2017-09-08 20:19:36,30.154716666666697,-93.7676183333333,319.0,13319465.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613901/DSC_8707_add76cab-b7b1-4fc3-a43d-597514878e3f.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613901/DSC_8707_add76cab-b7b1-4fc3-a43d-597514878e3f.jpg
315029,d2b4538f731005904bdfb02b616098917be2494f,2017-09-08 16:03:47,29.8222866666667,-93.9017566666667,338.0,5975490.0,2992.0,2000.0,s3://ladi/Images/FEMA_CAP/9073/613894/DSC_5801_87233c71-3a02-46aa-9194-ebbff95106a0.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613894/DSC_5801_87233c71-3a02-46aa-9194-ebbff95106a0.jpg
315343,a0641be2608264a538aa0a87738f4bf0f19c1944,2017-09-08 16:11:21,29.766318333333302,-93.8794616666667,379.0,5897534.0,2992.0,2000.0,s3://ladi/Images/FEMA_CAP/9073/613894/DSC_5927_72434b25-0fe5-4dec-86c7-5d21f491479d.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613894/DSC_5927_72434b25-0fe5-4dec-86c7-5d21f491479d.jpg
315932,6727b6927d1af222d9071057c025d522a036e03c,2017-09-01 22:05:29,30.624263333333303,-95.0652566666667,429.0,12368056.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613555/DSC_0925_73620112-a9e1-4e00-a4c7-c0302f1c91b5.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613555/DSC_0925_73620112-a9e1-4e00-a4c7-c0302f1c91b5.jpg
316214,cb3ff18b819b0a6220c8360a15a0a463134c51f2,2017-09-08 14:24:19,29.817031666666697,-94.1957033333333,138.0,4874895.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9073/613903/DSC_0338_d2627ba8-d628-4a1d-abea-847f1c4222f8.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613903/DSC_0338_d2627ba8-d628-4a1d-abea-847f1c4222f8.jpg
316422,9dd9ebfdc8b6ab6205ee7384d8168db0444aaedb,2017-09-08 14:34:19,29.836140000000004,-94.18328833333331,267.0,5828646.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9073/613903/DSC_0411_7be6bcd3-a6b2-4535-9e3c-69def7e1cb97.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613903/DSC_0411_7be6bcd3-a6b2-4535-9e3c-69def7e1cb97.jpg
316754,f2decbd4772b449509ae0a598df16beef889a04d,2017-09-08 15:04:47,29.788504999999997,-94.1641383333333,326.0,4688957.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9073/613903/DSC_0580_ffb48afa-049b-41ec-a616-dcf77a734512.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613903/DSC_0580_ffb48afa-049b-41ec-a616-dcf77a734512.jpg
317860,2908c13f60cf7f9a3c13a1c744ca381a53f6b2aa,2017-09-01 23:23:51,29.3891333333333,-95.5494383333333,336.0,9824241.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613556/DSC_0530_ceb4339b-e092-45a0-9186-0cdb0fff0f32.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613556/DSC_0530_ceb4339b-e092-45a0-9186-0cdb0fff0f32.jpg
317997,4d1e7ef86c46ece3634309e816f178263cf36d27,2017-09-08 10:39:28,29.730646666666697,-95.37455,452.0,12328444.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613895/DSC_2757_b87db2aa-ac3f-4091-b942-b74868095784.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613895/DSC_2757_b87db2aa-ac3f-4091-b942-b74868095784.jpg
318641,7fea1a493ff6684d43a6dd85c334e88c13c7b09a,2017-09-08 10:43:49,29.604415000000003,-95.3772383333333,261.0,11375958.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613895/DSC_2861_970d8d3c-62b4-4078-a326-c012acdb6eb1.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613895/DSC_2861_970d8d3c-62b4-4078-a326-c012acdb6eb1.jpg
319082,b0e8a9cc0c383a7e7836ba35d3d1611770051a13,2017-09-10 09:23:47,29.7518616666667,-95.552515,340.0,14908517.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613827/DSC_9266_30ccbd09-be6a-4226-bb25-a5c16208450e.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613827/DSC_9266_30ccbd09-be6a-4226-bb25-a5c16208450e.jpg
319383,c48c79d887d6a82378b37cfbbffda11ecf45d1cc,2017-09-10 09:33:33,29.755484999999997,-95.355275,468.0,11282304.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613827/DSC_9406_9b7d5fac-b5ef-48ea-a19f-8d1925f8192c.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613827/DSC_9406_9b7d5fac-b5ef-48ea-a19f-8d1925f8192c.jpg
